id,EAP,HPL,MWS
id02310,0.2483590354920152,0.3954770567957663,0.3561639077122186
id24541,0.9898960931767216,0.005037334909932249,0.0050665719133464
id00134,0.1864013864209252,0.5763681924623912,0.23723042111668366
id27757,0.9803604707665168,0.013734285635271137,0.0059052435982121405
id04081,0.3087319359408012,0.4189833953283566,0.2722846687308421
id27337,0.2255550620406162,0.5257225948876877,0.24872234307169602
id24265,0.20666952463720525,0.4777396828993071,0.31559079246348754
id25917,0.1640415737839598,0.4714122134166199,0.3645462127994202
id04951,0.25101050058351065,0.4907181920505893,0.2582713073659
id14549,0.2476612100752522,0.4524704786296927,0.2998683112950551
id22505,0.1993868237080124,0.43519390480940223,0.3654192714825853
id24002,0.004847069034853175,0.990161793537768,0.004991137427378777
id18982,0.16474903337641653,0.5483097819528779,0.2869411846707055
id15181,0.17023570680093855,0.591940916139692,0.23782337705936946
id21888,0.012729359950576308,0.017576259187068583,0.9696943808623552
id12035,0.21359892790973106,0.3801832382100608,0.40621783388020816
id17991,0.162983430327518,0.4323514246098031,0.4046651450626789
id10707,0.9902453999467882,0.004877850340132983,0.004876749713078866
id07101,0.1939161636966754,0.4824094580205858,0.3236743782827389
id00345,0.19892036892131626,0.5570535839208544,0.2440260471578294
id05912,0.24385039099141245,0.4832784498145242,0.2728711591940634
id13443,0.310896126489345,0.4384845202532179,0.2506193532574371
id09248,0.16385108008375246,0.4044675896795949,0.4316813302366527
id17542,0.15504851536913158,0.6255498128531326,0.21940167177773576
id06995,0.01166727563985624,0.028038823451130842,0.960293900909013
id25159,0.2193109536987536,0.4729645210200151,0.3077245252812313
id25729,0.16650257207610455,0.6559343813649348,0.17756304655896074
id26949,0.2399168853496203,0.4852286111529931,0.27485450349738666
id27191,0.27380789205473266,0.44150651291413096,0.2846855950311364
id07668,0.2120147997180656,0.4156470199839644,0.37233818029796995
id02230,0.1850720108392765,0.4693400930971617,0.3455878960635618
id15553,0.2834656268371797,0.4677680934588598,0.2487662797039604
id25688,0.16991486258812924,0.5927099874350221,0.2373751499768485
id17545,0.2593489304938144,0.4491821238473318,0.2914689456588538
id13929,0.1956194523621913,0.4962148958366089,0.3081656518011999
id12880,0.18921175294135886,0.5108025445171264,0.2999857025415148
id19282,0.2194314855811342,0.4515616539114821,0.32900686050738376
id14690,0.2104391557575194,0.4015453431618728,0.38801550108060784
id17975,0.17089208728898705,0.5897104998195314,0.2393974128914816
id08037,0.9889125082279048,0.005350313842838508,0.0057371779292565905
id15412,0.009363694146892535,0.02428932126015394,0.9663469845929534
id25032,0.1977946846217644,0.3667515620991123,0.4354537532791233
id27165,0.2522135264367206,0.4882289181825256,0.25955755538075365
id03327,0.2334327362028771,0.5060735959827058,0.260493667814417
id18515,0.3353291483505132,0.4212158119578472,0.2434550396916395
id21003,0.15780986829048674,0.4258603328427011,0.416329798866812
id23855,0.1478535294652012,0.5823581937491563,0.2697882767856424
id20724,0.2181044475573288,0.4522511154603133,0.32964443698235785
id13303,0.2006511848363061,0.4974910896980434,0.3018577254656505
id16521,0.16330639001647196,0.4540092690061525,0.3826843409773755
id20775,0.30266540357311456,0.4658998465134439,0.2314347499134416
id13029,0.2483747211857656,0.4908009794229225,0.26082429939131196
id14660,0.21545385069446055,0.5307101858243053,0.25383596348123405
id11028,0.1942057758290284,0.4301982073874374,0.3755960167835343
id14180,0.2280419518494728,0.5282272840706181,0.24373076407990896
id25860,0.3135080763798752,0.4480702948863023,0.23842162873382264
id11910,0.20097666965461836,0.4365912988077356,0.36243203153764597
id08065,0.20538327606370094,0.4469704832839346,0.3476462406523643
id22674,0.1803458163007532,0.4405122013766789,0.3791419823225679
id25018,0.19697183504567145,0.4250333785230368,0.3779947864312919
id10892,0.1699840860086603,0.5925440572309867,0.2374718567603529
id10217,0.018639645533698863,0.9662340786861516,0.015126275780149388
id12996,0.17555601631436474,0.5362651248405047,0.2881788588451305
id18262,0.2250426421455793,0.4657894343870919,0.30916792346732885
id08606,0.1679080070973873,0.5945025841367786,0.23758940876583415
id17233,0.24327072495626376,0.4228511143155135,0.3338781607282228
id00101,0.22915895842853404,0.4683640286719978,0.3024770128994682
id12225,0.3396973572992155,0.4299637014420275,0.2303389412587569
id01364,0.17203433830841167,0.5914713663572715,0.2364942953343168
id24973,0.2213148803431417,0.4619329489534867,0.3167521707033715
id25363,0.4793593051545816,0.23443294489179475,0.2862077499536237
id10061,0.217912040873625,0.4631241540211124,0.3189638051052625
id17673,0.1605998922138086,0.6056966186944079,0.2337034890917833
id13249,0.21744952777166915,0.4153683733771073,0.3671820988512236
id10107,0.1852208516904152,0.4256076585042841,0.3891714898053005
id04403,0.24631227920936444,0.4796101840088928,0.2740775367817427
id25728,0.2243469324050472,0.4629109311698704,0.3127421364250824
id16184,0.21508928670124647,0.4035049001511992,0.3814058131475544
id03438,0.010045511035414215,0.026510259270874758,0.9634442296937109
id22923,0.1825120008244241,0.5814851037773483,0.2360028953982277
id08610,0.9902314456857828,0.004877781602831304,0.00489077271138574
id25355,0.19581904586813928,0.4254122052933657,0.37876874883849504
id16916,0.19611480966768552,0.5504189627113321,0.2534662276209824
id12793,0.16293146045696194,0.6516068429095353,0.1854616966335027
id11859,0.17978883649616245,0.3801228065003969,0.4400883570034405
id02434,0.9897652703510564,0.005097434259084739,0.00513729538985869
id27703,0.181487392352062,0.4398105121855816,0.3787020954623564
id25212,0.1881420162168864,0.5692662092494271,0.2425917745336867
id11308,0.1306816805566035,0.32219981134934345,0.5471185080940529
id26094,0.2289178815307251,0.4988262350352228,0.2722558834340521
id22080,0.2212848025862195,0.5137388466836427,0.2649763507301379
id03545,0.252228322070201,0.4881993505739474,0.2595723273558516
id23725,0.183978233627704,0.4112580941382527,0.4047636722340433
id12009,0.2113488615543959,0.5003915843977654,0.2882595540478388
id24241,0.19253614742277916,0.3805625290815219,0.4269013234956989
id03596,0.15988426829736507,0.6611875676899293,0.17892816401270573
id10749,0.18245838837727635,0.5576212186074527,0.25992039301527103
id22794,0.1817735139847916,0.4549868611554824,0.363239624859726
id15482,0.193008945233892,0.4892376082195742,0.3177534465465337
