id,EAP,HPL,MWS
id02310,0.19532911077760176,0.04792579154681802,0.7567450976755802
id24541,0.7496797422107702,0.08761689183854983,0.16270336595068002
id00134,0.2549739904486271,0.4846060724148242,0.26041993713654865
id27757,0.7011949751821959,0.14015761607962626,0.1586474087381779
id04081,0.6019132864618619,0.07998546278423521,0.31810125075390283
id27337,0.7313873127429084,0.12290179193831413,0.14571089531877748
id24265,0.6503817019161249,0.2340394997751879,0.11557879830868732
id25917,0.17490441064383047,0.2390774419104974,0.5860181474456722
id04951,0.5610203778180058,0.2241516408966024,0.21482798128539185
id14549,0.8138671089431838,0.03974681328411592,0.14638607777270027
id22505,0.2626226559049581,0.08691699688855885,0.6504603472064829
id24002,0.11366052001519883,0.7725620853992464,0.11377739458555478
id18982,0.21449517980546767,0.4102220316975797,0.3752827884969527
id15181,0.2338911333785376,0.5223517418448202,0.2437571247766422
id21888,0.3954966786198749,0.2013149088875616,0.4031884124925635
id12035,0.2038753145859397,0.15800157642501794,0.6381231089890423
id17991,0.2741079782809112,0.07131477448266231,0.6545772472364265
id10707,0.7072985201352195,0.10509036575885282,0.1876111141059276
id07101,0.3065160757848916,0.2488025706386332,0.4446813535764752
id00345,0.2467238329925976,0.4375798893174172,0.3156962776899853
id05912,0.5268139848746379,0.3046644796430413,0.1685215354823207
id13443,0.6768981227422948,0.07713564384242097,0.24596623341528426
id09248,0.3969709669672508,0.1265772010484117,0.4764518319843376
id17542,0.3126745222963373,0.5301929832366012,0.15713249446706146
id06995,0.1862619205980104,0.046720957541136234,0.7670171218608534
id25159,0.5086847947904212,0.16087338960613126,0.3304418156034476
id25729,0.5168515873351531,0.26755355807541825,0.21559485458942865
id26949,0.6678119710311795,0.15163229206564582,0.18055573690317467
id27191,0.3762781185381326,0.12474437629237348,0.498977505169494
id07668,0.2911264483103901,0.05238310475018337,0.6564904469394266
id02230,0.3673471824648832,0.22440986609841165,0.4082429514367051
id15553,0.566171508501807,0.24023190050136306,0.19359659099683
id25688,0.20796648769744625,0.6085527769539111,0.1834807353486428
id17545,0.7300164962570984,0.09296527496329318,0.17701822877960838
id13929,0.4080772707928443,0.3626249608114043,0.22929776839575144
id12880,0.4583452548262133,0.4226500320168364,0.11900471315695033
id19282,0.4576754883043929,0.0743705029513843,0.4679540087442228
id14690,0.2845686101828179,0.05786887992340595,0.6575625098937762
id17975,0.25969670244929705,0.5020184587284648,0.23828483882223805
id08037,0.8366909249562947,0.0929656583284772,0.07034341671522809
id15412,0.13472679499508414,0.03882347044648018,0.8264497345584357
id25032,0.4056241815906374,0.16292372985855766,0.43145208855080497
id27165,0.7626979650561534,0.0895838305616246,0.14771820438222194
id03327,0.6309048633811429,0.2790938226073859,0.09000131401147111
id18515,0.6570979242425308,0.10545809261480336,0.2374439831426659
id21003,0.2179477955278123,0.11967965408606974,0.662372550386118
id23855,0.3021660689765055,0.4956036118019965,0.20223031922149803
id20724,0.7401064898603957,0.058093335973571365,0.20180017416603294
id13303,0.4964309588921103,0.10460072852554182,0.398968312582348
id16521,0.17162887540703187,0.19526765985217967,0.6331034647407885
id20775,0.6068376068833259,0.13675213690235666,0.2564102562143174
id13029,0.5706925411199251,0.1733717210896555,0.2559357377904195
id14660,0.6271077710968186,0.2102757793541338,0.16261644954904758
id11028,0.07586172235042657,0.07884373485045755,0.8452945427991159
id14180,0.6320150159516702,0.1660345243649932,0.20195045968333655
id25860,0.7194505017108421,0.13838135129395218,0.14216814699520566
id11910,0.3881972837752759,0.099135135705863,0.5126675805188612
id08065,0.28940252190515914,0.07067303113404344,0.6399244469607974
id22674,0.15890554288694864,0.03791679769504943,0.8031776594180019
id25018,0.25693647357711624,0.031577755461486307,0.7114857709613974
id10892,0.2256626861715077,0.5780366436432051,0.1963006701852873
id10217,0.1699081297833617,0.6854388654225534,0.14465300479408488
id12996,0.347618460498055,0.22424561758804198,0.428135921913903
id18262,0.5128083086242129,0.17558975770456292,0.31160193367122424
id08606,0.3746784406708592,0.4315679692127407,0.19375359011640014
id17233,0.774505350831817,0.09307839436261167,0.13241625480557134
id00101,0.5889743487202079,0.06961394536061802,0.341411705919174
id12225,0.7386073222234408,0.11780096207753925,0.1435917156990199
id01364,0.3225059375521743,0.4566977620353118,0.22079630041251394
id24973,0.4290282983812498,0.09953430881974287,0.4714373927990074
id25363,0.4930388710777411,0.3436356224884332,0.16332550643382573
id10061,0.3804028364354178,0.05236926551038204,0.5672278980542002
id17673,0.3352601183879025,0.4426394703444282,0.22210041126766927
id13249,0.7099783601751163,0.02164673033758412,0.26837490948729964
id10107,0.17896278896857049,0.10559684611642033,0.7154403649150092
id04403,0.5779364681523921,0.14687763427218206,0.27518589757542583
id25728,0.544120672106025,0.1899519498986489,0.2659273779953261
id16184,0.4512564334585553,0.05161840663023565,0.4971251599112091
id03438,0.2143718901573452,0.047932362676783934,0.7376957471658709
id22923,0.32515880278168,0.5380761292548053,0.1367650679635147
id08610,0.6391037016987715,0.16176551625846938,0.1991307820427591
id25355,0.23028089751897654,0.08087206754201891,0.6888470349390046
id16916,0.34612115222217715,0.36197114208050496,0.29190770569731783
id12793,0.33504188224422304,0.5039702030028015,0.1609879147529754
id11859,0.35224050320032624,0.12808745570920954,0.5196720410904643
id02434,0.7719558772524681,0.11398031034417068,0.11406381240336134
id27703,0.26440504730724873,0.05452296122921424,0.6810719914635369
id25212,0.2577246926675713,0.444354306671872,0.29792100066055666
id11308,0.2130942896554273,0.10850044527357984,0.6784052650709929
id26094,0.7665898914880983,0.09563727058895856,0.13777283792294312
id22080,0.5786726961710212,0.2952940877450628,0.12603321608391596
id03545,0.9226193914521928,0.033512001752893164,0.043868606794913986
id23725,0.2363245611427603,0.08123790952154046,0.6824375293356992
id12009,0.6333221361350686,0.20940934254404994,0.15726852132088145
id24241,0.5289090825939345,0.06251137306233713,0.4085795443437283
id03596,0.3020317205462437,0.4181424494023437,0.27982583005141265
id10749,0.33068441834885715,0.3450979538703253,0.32421762778081753
id22794,0.17410646030739216,0.12804738722829484,0.697846152464313
id15482,0.3636569615394901,0.2246799593381983,0.4116630791223117
id04833,0.7684324786765703,0.1186605392681596,0.11290698205527015
id00397,0.1681328379906342,0.06950834310449773,0.7623588189048681
id14691,0.15904063889155465,0.1749632757723923,0.665996085336053
id05193,0.25536015048057925,0.07364471496383307,0.6709951345555877
id19541,0.6434069974841238,0.08972717597421201,0.2668658265416642
id22166,0.19710347002101827,0.09054700091506156,0.7123495290639201
id20744,0.16656444877034662,0.03005587282107225,0.8033796784085812
id10392,0.3079951769701281,0.09699805316909058,0.5950067698607814
id00770,0.5951240605723782,0.09791358313957406,0.3069623562880477
id06018,0.3631478236788786,0.4539347795985983,0.18291739672252308
id15678,0.21030775558368425,0.13700345259573127,0.6526887918205845
id08305,0.6829845764917943,0.10812254521391186,0.20889287829429373
id08903,0.4147299683748165,0.07967096208802618,0.5055990695371574
id14752,0.3755195011137577,0.471900670119338,0.15257982876690435
id12468,0.2772173431571716,0.6804367988115068,0.04234585803132171
id05085,0.600348338719847,0.14030862345266346,0.25934303782748946
id21993,0.20716302241128626,0.07951641200225006,0.7133205655864637
id15503,0.7010200306472391,0.1534553276057431,0.14552464174701782
id03021,0.3726193141595821,0.5122836602133989,0.11509702562701896
id16123,0.6308566203534722,0.1534277913628223,0.2157155882837055
id19383,0.5775196905644521,0.2028530302929604,0.2196272791425876
id04186,0.616187930788219,0.1780374900478824,0.2057745791638986
id17954,0.2331016502065684,0.11840506401308955,0.648493285780342
id12030,0.2800189009102665,0.08876186698674468,0.6312192321029888
id13020,0.6414334957402197,0.22177124615250515,0.1367952581072752
id25327,0.20876048448339504,0.26095060560424377,0.5302889099123612
