id,target
250,0.7436650896079208
251,0.4671482207201803
252,0.5315488275366538
253,0.6059608450444154
254,0.7069218164182409
255,0.7737033145898676
256,0.6402998613264466
257,0.30919909921149985
258,0.6147914642727625
259,0.8444052908866623
260,0.4142333059343334
261,0.7564624369627939
262,0.47555489418295555
263,0.7138574754400507
264,0.523968187711507
265,0.31555772517261677
266,0.14678825209886115
267,0.2926628975697415
268,0.3188583596355975
269,0.6938231535611807
270,0.3108970284197341
271,0.6740242502624908
272,0.17706131607249953
273,0.17640343170868086
274,0.6306762016916972
275,0.5888811524274415
276,0.33399290578044116
277,0.3197104724462341
278,0.5065149152028066
279,0.422169060988962
280,0.47588791874708714
281,0.6048050610492861
282,0.1321402823296324
283,0.46355201211736574
284,0.5082815413883865
285,0.6223396683586755
286,0.4601808946806415
287,0.2066056082857738
288,0.3892207282375165
289,0.26060932223090144
290,0.501396024754759
291,0.6914110227632652
292,0.5047569019706537
293,0.295442411517212
294,0.354822394121019
295,0.17202171243153813
296,0.7860939731435335
297,0.7832942679850636
298,0.2446187137888033
299,0.4895949701147689
300,0.8760999378098377
301,0.1929245005060673
302,0.39361565970205104
303,0.9399154065312486
304,0.7068290903759903
305,0.3055958763811547
306,0.5102236031971163
307,0.25414205166268733
308,0.3806646181289611
309,0.3733322729853331
310,0.8160950610757427
311,0.43555740280600874
312,0.6035363875650532
313,0.6583982864601494
314,0.26583590172516985
315,0.2521196101752545
316,0.7435482645245707
317,0.1731764331088861
318,0.26686412515147595
319,0.5091408273025317
320,0.20259581936346768
321,0.5917073192972746
322,0.5552015687021841
323,0.49208547068373787
324,0.3375030041125676
325,0.7878651636022069
326,0.39281661493355147
327,0.5366510614861428
328,0.5253887546430893
329,0.31923375749293637
330,0.5040175890725861
331,0.5438650540585902
332,0.7505602885119858
333,0.5531613279873875
334,0.5784587485065014
335,0.5695064876749311
336,0.6629235451283992
337,0.5122093263151123
338,0.4948905705747437
339,0.5198130840272794
340,0.6521679543100103
341,0.755989781775175
342,0.18276292079078446
343,0.38283769311578997
344,0.18607000015233227
345,0.3666219504816275
346,0.43023071656572015
347,0.5171691206134088
348,0.7703003734813054
349,0.6998469185280742
350,0.5161542929806272
351,0.17854260686462828
352,0.19941687856113754
353,0.3992794371692551
354,0.28415580747266156
355,0.6121144632281915
356,0.22296129052390526
357,0.340575901717163
358,0.6934717147744491
359,0.45910145841975286
360,0.6935161486990595
361,0.36943327355062006
362,0.4784896806378128
363,0.4067128997594115
364,0.843161303978635
365,0.21542415234323173
366,0.7534533502694349
367,0.19712061319507773
368,0.6666532859146541
369,0.41938976959228047
370,0.6509770324271693
371,0.4656151928724586
372,0.6385813858472049
373,0.3599630344225805
374,0.23428356641106657
375,0.42748135308617297
376,0.3962056457116705
377,0.6789253572136745
378,0.592885048796256
379,0.5533654689816359
380,0.6809080121787792
381,0.7065796483777015
382,0.5544625997672081
383,0.8294825347477308
384,0.3959736349909637
385,0.5238330946718261
386,0.45977393328526084
387,0.39116013163819235
388,0.4278779613401965
389,0.31111816537982206
390,0.5225035134670951
391,0.43077145921184945
392,0.39726126579535914
393,0.33030074365232065
394,0.2160477439899736
395,0.599963472513068
396,0.6960914845057837
397,0.6046275233818666
398,0.3388175401168845
399,0.6145322479957553
400,0.22362594856457269
401,0.7249615935534852
402,0.5281756463306846
403,0.1931442376990331
404,0.33132055861898685
405,0.13615639038852154
406,0.640409246867407
407,0.6289523744677726
408,0.4675723996172091
409,0.7326512994469317
410,0.6296082401916603
411,0.42383668730057267
412,0.28930465634123675
413,0.38438201771692687
414,0.23468241558244085
415,0.6070816309714269
416,0.7781634248154983
417,0.45327918857829363
418,0.4894282708760355
419,0.3678340455834556
420,0.5358932463572204
421,0.47497879707974133
422,0.11209322860574567
423,0.42269729920138144
424,0.5146200368345882
425,0.3020388264721051
426,0.5811095890297897
427,0.21020495462336747
428,0.14652138219450328
429,0.4656471537781804
430,0.5941108187394939
431,0.28809725021210425
432,0.5666913267002542
433,0.763264653658994
434,0.36615019910941166
435,0.6335971396346132
436,0.48589064895099265
437,0.3593359118950104
438,0.40504042620710184
439,0.6308357365693338
440,0.13112682815026194
441,0.26760668805803484
442,0.5735576101948254
443,0.16016784611011614
444,0.3612686862957225
445,0.21873381303179862
446,0.7260727081385494
447,0.5209674319003721
448,0.3578552259738186
449,0.16337266615527252
450,0.23958983812727758
451,0.5512343071184878
452,0.6709516469442061
453,0.3482470201597895
454,0.5815080587402017
455,0.3541318814496892
456,0.2973794750737617
457,0.2111906470899882
458,0.3617195203368576
459,0.14045374514524256
460,0.49796869450804115
461,0.8254536434958274
462,0.4503544837097103
463,0.4058379149361583
464,0.40977102590716263
465,0.6653440639246342
466,0.3619374456943776
467,0.3386439963579615
468,0.41869928978200066
469,0.6143506179426597
470,0.5509898112706001
471,0.3661260104274674
472,0.28899403948379815
473,0.6107010480829965
474,0.48008896497275405
475,0.7610659058787146
476,0.3090664935312719
477,0.46162169131487274
478,0.5899663006002788
479,0.3304597793177584
480,0.5268308127138065
481,0.2682393467985279
482,0.23060540017924452
483,0.3717934612864763
484,0.6076474971290062
485,0.09696848561147473
486,0.7143462638885156
487,0.21230074164090068
488,0.38652096799349744
489,0.2195536836716326
490,0.8699697867614808
491,0.41057188673501366
492,0.2341592887167572
493,0.7584074520006581
494,0.7590438547226297
495,0.32315095846883
496,0.5682062642925034
497,0.6128341556605557
498,0.21552827304641836
499,0.6332955413517598
500,0.1856167871288168
501,0.676721479140165
502,0.2904250353741177
503,0.16171422323075102
504,0.2962023143651551
505,0.5499878737816926
506,0.3265624908812853
507,0.5295420718746858
508,0.189720583808184
509,0.6136844858701092
510,0.3619516438551717
511,0.17950024494989414
512,0.47608105121948313
513,0.373604599396265
514,0.2374579168585983
515,0.8946617921031221
516,0.2297001973836612
517,0.27892241744529456
518,0.5192006810533403
519,0.5279331915293936
520,0.7645389494349603
521,0.8534874826367762
522,0.22417552848313355
523,0.12019971383566613
524,0.49682999542796025
525,0.47628849871980156
526,0.6319594649381708
527,0.6248930799371386
528,0.09042719843682456
529,0.6386069463926136
530,0.602635616355377
531,0.22903804563914004
532,0.143882361059479
533,0.43006570574434655
534,0.8404821910125375
535,0.24826608345495518
536,0.31233809017233816
537,0.5411601472373286
538,0.1614885789142403
539,0.4857746247858339
540,0.3746400119548591
541,0.6200563202236588
542,0.6455527276355759
543,0.2353789416813528
544,0.6752922321488567
545,0.3336705480188411
546,0.4943142230247449
547,0.27541799269377126
548,0.2824518635083788
549,0.3843459246438998
550,0.34292133960452664
551,0.5223408452798598
552,0.4952449598146255
553,0.3800128815546056
554,0.35216150599163804
555,0.24654086471002903
556,0.4333054799244222
557,0.5749035025992901
558,0.2629253976801919
559,0.3366796656989942
560,0.7323602818219761
561,0.5822160049152414
562,0.7715272691290194
563,0.15867245308586472
564,0.2243090620344651
565,0.7969890007394984
566,0.302716168425721
567,0.25175547060434
